21.06.2016	13:30:00
h	°C	1	2	3	4
2,21407	25,9	4,51660	4,84863	4,68750	5,51758
2,21685	25,9	4,52637	4,84375	4,70703	5,52734
2,21963	25,9	4,53125	4,84375	4,73145	5,53223
2,22241	25,9	4,52637	4,84375	4,73633	5,54199
2,22519	25,9	4,53125	4,83398	4,74609	5,54688
2,22797	25,9	4,53125	4,83398	4,74609	5,55176
2,23075	25,9	4,53125	4,81934	4,74609	5,54688
2,23353	25,9	4,51660	4,81445	4,75098	5,55176
2,23631	25,9	4,52148	4,80957	4,74121	5,56152
2,23909	25,8	4,51660	4,80469	4,73633	5,55664
2,24187	25,9	4,51660	4,79492	4,74121	5,57129
2,24465	25,8	4,51172	4,78516	4,73633	5,57617
2,24743	25,8	4,51172	4,78027	4,74121	5,57617
2,25021	25,8	4,51172	4,76563	4,73633	5,58594
2,25299	25,8	4,50684	4,75098	4,73633	5,59082
2,25577	25,8	4,49707	4,74121	4,73145	5,60059
2,25855	25,8	4,48242	4,73633	4,73633	5,61523
2,26133	25,8	4,46777	4,72656	4,73145	5,61523
2,26411	25,8	4,45801	4,71680	4,72168	5,61523
2,26689	25,8	4,45313	4,70215	4,71191	5,62988
2,26967	25,8	4,45313	4,69727	4,71680	5,63477
2,27245	25,8	4,44336	4,69238	4,72656	5,63477
2,27523	25,8	4,42871	4,67773	4,73145	5,63965
2,27801	25,8	4,42383	4,67773	4,74121	5,64453
2,28079	25,8	4,40918	4,66797	4,74121	5,63965
2,28357	25,8	4,40430	4,65820	4,74609	5,64453
2,28635	25,8	4,38965	4,65820	4,74609	5,64453
2,28913	25,8	4,38477	4,64355	4,74609	5,66406
2,29191	25,8	4,37012	4,63379	4,74609	5,66895
2,29469	25,8	4,36523	4,63379	4,73633	5,66895
2,29747	25,8	4,35547	4,61914	4,75098	5,67383
2,30025	25,8	4,34082	4,60449	4,75586	5,67383
2,30303	25,7	4,33105	4,59961	4,75098	5,68359
2,30581	25,7	4,32617	4,58496	4,75586	5,69336
2,30859	25,8	4,31152	4,57031	4,75586	5,69336
2,31137	25,8	4,30176	4,56543	4,75586	5,69336
2,31415	25,8	4,29688	4,56543	4,76074	5,70313
2,31693	25,7	4,28711	4,55566	4,76563	5,70313
2,31971	25,8	4,28223	4,54102	4,76563	5,70801
2,32249	25,7	4,27734	4,54102	4,76563	5,71777
2,32527	25,7	4,26758	4,53613	4,77539	5,71777
2,32805	25,7	4,26758	4,52148	4,78027	5,71777
2,33083	25,7	4,25781	4,51660	4,79004	5,72266
4,00001	28,6	7,24121	7,14844	7,58301	7,84668
4,00279	28,6	7,21680	7,11914	7,56348	7,82715
4,00557	28,6	7,08008	6,99219	7,45605	7,77344
4,00835	28,5	7,00195	6,91406	7,38281	7,72461
4,01113	28,4	6,89453	6,80176	7,28516	7,65625
4,01391	28,3	6,73828	6,64551	7,14844	7,57813
4,01669	28,2	6,58203	6,51367	7,01172	7,49023
4,01947	28,2	6,43555	6,37695	6,87012	7,37305
4,02225	28,1	6,28418	6,22559	6,70410	7,26563
4,02503	28,0	6,09375	6,05957	6,55273	7,14844
4,02781	27,9	5,90820	5,87891	6,37695	7,01660
4,03059	27,8	5,73730	5,70801	6,23535	6,90430
4,03337	27,8	5,56152	5,53223	6,06934	6,77734
4,03615	27,7	5,40039	5,37598	5,93750	6,66992
4,03893	27,6	5,24414	5,21484	5,82031	6,57715
4,04171	27,5	5,09766	5,06348	5,71289	6,49414
4,04449	27,4	4,95605	4,91699	5,61523	6,42090
4,04727	27,4	4,83398	4,79004	5,53223	6,35742
4,05005	27,3	4,70703	4,65332	5,45898	6,28906
4,05283	27,3	4,59473	4,54590	5,38574	6,24512
4,05561	27,2	4,48242	4,42383	5,31738	6,19629
4,05839	27,2	4,38965	4,33594	5,26367	6,15234
4,06117	27,1	4,29688	4,24805	5,20508	6,11328
4,06395	27,1	4,27734	4,19922	5,15625	6,07422
4,06673	27,1	4,25781	4,18457	5,09277	6,04004
4,06951	27,0	4,23340	4,16992	5,04883	6,01074
4,07229	27,0	4,32129	4,20898	5,00488	5,97656
4,07507	27,0	4,33594	4,25293	4,94629	5,93750
4,07785	26,9	4,29688	4,23828	4,89746	5,89844
4,08063	26,9	4,27734	4,21875	4,84375	5,85938
4,08341	26,8	4,24805	4,20410	4,79980	5,83008
4,08619	26,8	4,25781	4,20410	4,74609	5,79590
4,08897	26,8	4,27734	4,21875	4,70703	5,75684
4,09175	26,7	4,26758	4,22852	4,66797	5,71777
4,09453	26,7	4,26758	4,22852	4,66797	5,69336
4,09731	26,7	4,25781	4,23828	4,81934	5,65918
4,10009	26,6	4,24805	4,23828	4,61914	5,62988
4,10287	26,6	4,25781	4,24316	4,70703	5,60547
4,10565	26,6	4,26758	4,24805	4,79980	5,56641
4,10843	26,6	4,26270	4,25293	4,84375	5,54688
4,11121	26,6	4,26758	4,25781	4,83887	5,52246
4,11399	26,5	4,28711	4,26758	4,73145	5,49805
4,11677	26,5	4,28223	4,27246	4,83887	5,47363
4,11955	26,5	4,29688	4,27734	4,90234	5,45898
4,12233	26,5	4,30664	4,28711	4,96094	5,43457
4,12511	26,4	4,30664	4,28223	4,91211	5,41016
4,12789	26,4	4,32617	4,29199	4,94141	5,39063
4,13067	26,4	4,32617	4,31641	5,03418	5,37109
4,13345	26,4	4,33594	4,32617	5,10742	5,35645
4,13623	26,4	4,33594	4,32617	5,17578	5,35156
4,13901	26,4	4,33594	4,33594	5,16602	5,34180
4,14179	26,3	4,33594	4,34570	5,21484	5,32715
4,14457	26,3	4,32617	4,35547	5,29785	5,31738
4,14735	26,3	4,31152	4,36523	5,36133	5,29297
4,15013	26,3	4,32617	4,35547	5,45898	5,29785
4,15291	26,3	4,33105	4,37012	5,51758	5,27832
4,15569	26,2	4,32129	4,38965	5,56152	5,27344
4,15847	26,2	4,31641	4,40430	5,62012	5,26367
4,16125	26,2	4,32129	4,41406	5,64453	5,26367
4,16403	26,2	4,31641	4,40918	5,63477	5,25879
4,16681	26,2	4,30664	4,42871	5,63965	5,27344
4,16959	26,2	4,31152	4,43848	5,61035	5,29785
4,17237	26,2	4,31152	4,45313	5,60059	5,38086
4,17515	26,2	4,30664	4,44824	5,58594	5,44922
4,17793	26,2	4,30664	4,46289	5,57129	5,49805
4,18071	26,2	4,31641	4,47266	5,55664	5,58594
4,18349	26,1	4,32617	4,47266	5,55664	5,64941
4,18627	26,1	4,32617	4,46777	5,53711	5,70801
4,18905	26,1	4,32129	4,48242	5,53711	5,78613
4,19183	26,1	4,31641	4,48242	5,54199	5,84961
4,19461	26,1	4,32129	4,48242	5,55664	5,90820
4,19739	26,1	4,32617	4,47754	5,56641	5,95215
4,20017	26,1	4,33594	4,48242	5,58594	5,98145
4,20295	26,1	4,33594	4,48242	5,60059	5,99609
4,20573	26,0	4,34082	4,48730	5,61035	6,00586
4,20851	26,0	4,34082	4,49707	5,62012	6,00586
4,21129	26,0	4,33594	4,50684	5,62988	6,01074
4,21407	26,0	4,33105	4,50195	5,64941	6,00586
4,21685	26,0	4,32129	4,49707	5,65430	5,99121
4,21963	26,0	4,32129	4,51172	5,66406	5,97168
4,22241	26,0	4,32129	4,50684	5,67871	5,96191
4,22519	26,0	4,32617	4,51660	5,69336	5,95215
4,22797	26,0	4,32129	4,50684	5,69336	5,94238
4,23075	26,0	4,32617	4,51660	5,68359	5,93750
4,23353	26,0	4,32129	4,52148	5,69336	5,94238
4,23631	26,0	4,31152	4,50684	5,68848	5,94727
4,23909	26,0	4,31152	4,50195	5,70801	5,95703
4,24187	26,0	4,30176	4,50195	5,70313	5,95215
4,24465	26,0	4,29688	4,50195	5,70801	5,95703
4,24743	26,0	4,29199	4,50684	5,69824	5,96680
4,25021	26,0	4,28711	4,50195	5,70313	5,97168
4,25299	26,0	4,28223	4,49707	5,70313	5,98145
4,25577	26,0	4,28711	4,49707	5,70313	5,99609
4,25855	25,9	4,27246	4,49707	5,71777	5,99121
4,26133	26,0	4,25781	4,50195	5,71289	5,99609
4,26411	25,9	4,26758	4,50684	5,71777	6,01074
4,26689	25,9	4,27734	4,50684	5,72266	6,02539
4,26967	26,0	4,27246	4,49707	5,71777	6,02539
4,27245	25,9	4,26758	4,49219	5,72754	6,03516
4,27523	25,9	4,26758	4,49219	5,73730	6,03516
4,27801	25,9	4,26758	4,50195	5,73242	6,03027
4,28079	25,9	4,25293	4,49219	5,75195	6,04004
4,28357	25,9	4,24805	4,49219	5,75195	6,04004
4,28635	25,9	4,24316	4,48730	5,75195	6,04980
4,28913	25,9	4,23828	4,47266	5,75684	6,04492
4,29191	25,9	4,24316	4,48242	5,76172	6,04492
4,29469	25,9	4,24316	4,47754	5,75195	6,05957
4,29747	25,8	4,24316	4,47754	5,76660	6,05957
4,30025	25,8	4,24316	4,47266	5,76172	6,06934
4,30303	25,8	4,23828	4,46289	5,75195	6,06445
4,30581	25,8	4,24316	4,46777	5,75684	6,06445
4,30859	25,8	4,24316	4,46289	5,76660	6,05469
4,31137	25,8	4,22852	4,46777	5,77148	6,05957
4,31415	25,8	4,22852	4,46777	5,77148	6,05957
4,31693	25,8	4,21875	4,44824	5,78125	6,07422
4,31971	25,8	4,21875	4,45313	5,77637	6,06934
4,32249	25,8	4,20898	4,46289	5,76172	6,06934
4,32527	25,8	4,21875	4,46289	5,76172	6,07910
4,32805	25,8	4,21875	4,45801	5,76660	6,08398
4,33083	25,8	4,20898	4,46777	5,76172	6,09375
6,00001	28,7	7,27051	7,13867	7,56836	7,90527
6,00279	28,6	7,25586	7,10938	7,54395	7,87109
6,00557	28,6	7,11426	6,97266	7,44141	7,82227
6,00835	28,5	7,05078	6,90430	7,38281	7,78320
6,01113	28,5	6,95313	6,80664	7,29492	7,73438
6,01391	28,4	6,82129	6,65527	7,18750	7,67090
6,01669	28,3	6,65039	6,50391	7,07031	7,60742
6,01947	28,2	6,51855	6,38184	6,97754	7,54883
6,02225	28,1	6,37695	6,24023	6,87500	7,49512
6,02503	28,0	6,23535	6,09375	6,77734	7,43164
6,02781	28,0	6,08398	5,94727	6,68945	7,37305
6,03059	27,9	5,93750	5,82031	6,58203	7,33398
6,03337	27,8	5,80566	5,67383	6,50879	7,28027
6,03615	27,7	5,66895	5,54199	6,42578	7,23633
6,03893	27,6	5,54199	5,41992	6,35254	7,20703
6,04171	27,6	5,41992	5,29785	6,28906	7,16797
6,04449	27,5	5,29785	5,16602	6,23047	7,13379
6,04727	27,4	5,17578	5,04883	6,17188	7,10449
6,05005	27,4	5,06348	4,92676	6,11816	7,07031
6,05283	27,3	4,94141	4,82422	6,05957	7,05078
6,05561	27,3	4,83887	4,71680	6,00586	7,03125
6,05839	27,2	4,74609	4,60449	5,96680	7,01660
6,06117	27,2	4,64355	4,51172	5,93750	7,00195
6,06395	27,1	4,54590	4,40918	5,90332	6,98242
6,06673	27,1	4,44824	4,31641	5,86426	6,96777
6,06951	27,1	4,37012	4,25781	5,83008	6,95313
6,07229	27,1	4,31152	4,21875	5,79590	6,93848
6,07507	27,0	4,25781	4,14551	5,77148	6,92871
6,07785	27,0	4,19434	4,16992	5,74219	6,93359
6,08062	26,9	4,27246	4,20410	5,71777	6,91406
6,08340	26,9	4,29688	4,18945	5,68359	6,90430
6,08618	26,9	4,26758	4,17969	5,66406	6,90430
6,08896	26,8	4,23828	4,16992	5,63477	6,90430
6,09174	26,8	4,21875	4,16992	5,60059	6,88477
6,09452	26,7	4,21875	4,18945	5,58105	6,88477
6,09730	26,7	4,23828	4,19922	5,55664	6,88477
6,10008	26,7	4,22852	4,20410	5,54688	6,87500
6,10286	26,7	4,22852	4,20898	5,53711	6,87988
6,10564	26,6	4,20898	4,22363	5,50781	6,87012
6,10842	26,6	4,21875	4,23828	5,48828	6,87012
6,11120	26,6	4,21875	4,26758	5,48340	6,86523
6,11398	26,6	4,21875	4,28223	5,46875	6,86035
6,11676	26,5	4,23828	4,30664	5,45410	6,86523
6,11954	26,5	4,24316	4,32617	5,43945	6,86523
6,12232	26,5	4,23828	4,33105	5,42969	6,86523
6,12510	26,5	4,23828	4,35547	5,41992	6,86523
6,12788	26,4	4,25293	4,37988	5,41504	6,86523
6,13066	26,4	4,28223	4,38477	5,39063	6,87012
6,13344	26,4	4,28223	4,39941	5,38086	6,87500
6,13622	26,4	4,28711	4,41895	5,36133	6,87500
6,13900	26,4	4,31152	4,42383	5,36621	6,87500
6,14178	26,4	4,31641	4,43359	5,36133	6,88477
6,14456	26,3	4,33105	4,45313	5,35645	6,88965
6,14734	26,4	4,35547	4,47266	5,35156	6,89453
6,15012	26,3	4,37988	4,48242	5,34668	6,89453
6,15290	26,3	4,39453	4,49707	5,36133	6,89453
6,15568	26,3	4,41406	4,51660	5,38086	6,90918
6,15846	26,3	4,43848	4,53125	5,42480	6,90430
6,16124	26,3	4,44824	4,53125	5,43457	6,90430
6,16402	26,2	4,46777	4,55078	5,46875	6,90918
6,16680	26,2	4,47754	4,57031	5,52734	6,91406
6,16958	26,2	4,49219	4,57520	5,58105	6,92383
6,17236	26,2	4,51172	4,58496	5,64941	6,92383
6,17514	26,2	4,51660	4,58984	5,72266	6,92383
6,17792	26,2	4,52148	4,60938	5,79102	6,92383
6,18070	26,2	4,51172	4,60938	5,84961	6,93359
6,18348	26,2	4,51660	4,62402	5,89844	6,92871
6,18626	26,2	4,52637	4,62402	5,94727	6,94824
6,18904	26,1	4,53125	4,62891	5,96680	6,93359
6,19182	26,1	4,53125	4,64844	5,97656	6,94336
6,19460	26,1	4,54102	4,65820	6,00098	6,95313
6,19738	26,1	4,55078	4,66309	6,00586	6,95801
6,20016	26,1	4,55078	4,67285	6,01563	6,96289
6,20294	26,1	4,54590	4,67773	6,00586	6,97266
6,20572	26,1	4,55078	4,67773	6,00586	6,98242
6,20850	26,1	4,57031	4,68750	6,00586	6,97754
6,21128	26,1	4,57520	4,68750	5,98633	6,98242
6,21406	26,0	4,57520	4,69727	5,99121	6,98242
6,21684	26,0	4,58496	4,71680	5,98633	6,98730
6,21962	26,0	4,58984	4,73145	5,98145	6,99707
6,22240	26,0	4,58984	4,73633	5,97168	6,98730
6,22518	26,0	4,58984	4,74121	5,97168	7,00195
6,22796	26,0	4,60449	4,75586	5,97656	6,99707
6,23074	26,0	4,60449	4,76563	5,98145	7,00195
6,23352	26,0	4,61426	4,78027	5,97656	7,00195
6,23630	26,0	4,60938	4,78516	5,98633	7,01172
6,23908	26,0	4,61914	4,79492	5,98633	7,02637
6,24186	26,0	4,60938	4,79492	5,99121	7,01660
6,24464	26,0	4,61914	4,79980	5,99121	7,01172
6,24742	26,0	4,62402	4,81445	6,00098	7,01660
6,25020	26,0	4,63867	4,80957	6,01074	7,02637
6,25298	26,0	4,63867	4,79980	6,00586	7,03125
6,25576	26,0	4,64844	4,81445	6,01074	7,02637
6,25854	26,0	4,64844	4,82422	6,01563	7,04102
6,26132	26,0	4,65820	4,84375	6,01563	7,04590
6,26410	26,0	4,64844	4,85352	6,01563	7,05078
6,26688	26,0	4,65820	4,84375	6,03027	7,04102
6,26966	25,9	4,66797	4,85840	6,03516	7,04102
6,27244	25,9	4,67285	4,87793	6,03027	7,05078
6,27522	25,9	4,67285	4,86328	6,02539	7,04102
6,27800	25,9	4,67773	4,86328	6,04492	7,05078
6,28078	25,9	4,65820	4,86328	6,04004	7,05078
6,28356	25,9	4,65820	4,86328	6,04492	7,06055
6,28634	25,9	4,66797	4,87793	6,05957	7,06543
6,28912	25,9	4,67773	4,88281	6,04980	7,06543
6,29190	25,9	4,67773	4,89258	6,05957	7,06543
6,29468	25,9	4,68262	4,89746	6,06445	7,07520
6,29746	25,9	4,68262	4,90723	6,07422	7,07520
6,30024	25,9	4,69727	4,91699	6,06445	7,08008
6,30302	25,9	4,70215	4,91699	6,06934	7,08496
6,30580	25,9	4,71680	4,93164	6,06934	7,08984
6,30858	25,9	4,72168	4,94141	6,07910	7,08984
6,31136	25,9	4,71680	4,94141	6,09375	7,09473
6,31414	25,8	4,72656	4,95605	6,10352	7,08984
6,31692	25,9	4,73633	4,94629	6,09375	7,09961
6,31970	25,9	4,73633	4,96094	6,09863	7,08984
6,32248	25,9	4,75098	4,96094	6,11328	7,09961
6,32526	25,9	4,75586	4,96094	6,11328	7,11914
6,32804	25,8	4,76074	4,97559	6,11816	7,11914
6,33082	25,9	4,76563	4,98535	6,12793	7,12402
