05.07.2016	13:45:00
h	°C	1	2	3	4
0,18347	25,2	3,45215	4,16992	5,19531	8,01758
0,18625	25,2	3,45215	4,16016	5,21484	8,01758
0,18903	25,2	3,45215	4,15527	5,23438	8,00293
0,19181	25,2	3,44727	4,16016	5,25879	8,00293
0,19459	25,2	3,44238	4,16992	5,26855	7,99805
0,19737	25,2	3,43750	4,17969	5,27344	7,99805
0,20015	25,2	3,44238	4,17969	5,27344	7,99805
0,20293	25,2	3,44727	4,17969	5,25879	7,99805
0,20571	25,2	3,44727	4,18457	5,25879	7,99805
0,20849	25,2	3,45703	4,18457	5,24902	7,99805
0,21127	25,2	3,46191	4,18945	5,22949	8,00781
0,21405	25,2	3,46191	4,19434	5,22461	7,99316
0,21683	25,1	3,46191	4,18945	5,20508	7,98340
0,21961	25,2	3,45703	4,19922	5,20020	7,97852
0,22239	25,2	3,45215	4,20898	5,20508	7,99316
0,22517	25,2	3,44727	4,21875	5,20508	7,99805
0,22795	25,2	3,44727	4,21875	5,19043	7,98828
0,23073	25,2	3,44727	4,21875	5,16602	7,98828
0,23351	25,2	3,44727	4,21875	5,17578	7,98828
0,23629	25,1	3,44238	4,22363	5,18066	7,97852
0,23907	25,2	3,43750	4,22852	5,16602	7,96875
0,24185	25,2	3,43750	4,24316	5,18066	7,97852
0,24463	25,2	3,43750	4,23340	5,18555	7,97852
0,24741	25,2	3,43262	4,24316	5,18555	7,97852
0,25019	25,1	3,42773	4,24805	5,18066	7,98340
0,25297	25,1	3,42773	4,24316	5,17578	7,97852
0,25575	25,1	3,42773	4,24316	5,16602	7,97852
0,25853	25,1	3,42285	4,23828	5,16602	7,97852
0,26131	25,1	3,41309	4,23828	5,15625	7,97852
0,26409	25,1	3,41309	4,23828	5,15137	7,97852
0,26687	25,1	3,40820	4,23340	5,15625	7,98828
0,26965	25,1	3,40332	4,23828	5,14648	7,97363
0,27243	25,1	3,39844	4,22363	5,13672	7,97363
0,27521	25,1	3,39355	4,22852	5,14648	7,96875
0,27799	25,1	3,39844	4,22852	5,14648	7,96387
0,28077	25,1	3,39844	4,22852	5,13672	7,94922
0,28355	25,1	3,38379	4,21875	5,13184	7,96387
0,28633	25,1	3,38379	4,21875	5,12207	7,96387
0,28911	25,1	3,37891	4,21875	5,11230	7,96875
0,29189	25,1	3,37402	4,21875	5,11230	7,96875
0,29467	25,1	3,38379	4,22363	5,10742	7,96875
0,29745	25,1	3,38379	4,21875	5,10742	7,95898
0,30023	25,1	3,38379	4,20898	5,10254	7,94922
0,30301	25,1	3,37891	4,20898	5,10742	7,94434
0,30579	25,1	3,37402	4,21387	5,10254	7,95898
0,30857	25,1	3,37402	4,20898	5,11230	7,97852
0,31135	25,1	3,36914	4,20898	5,10254	7,95898
0,31413	25,1	3,36914	4,19922	5,09766	7,95410
0,31691	25,1	3,35938	4,20410	5,08301	7,95898
0,31969	25,1	3,35938	4,19922	5,08301	7,94922
0,32247	25,1	3,35449	4,19922	5,06836	7,93457
0,32525	25,1	3,35449	4,19922	5,06836	7,94922
0,32802	25,1	3,34961	4,19434	5,05859	7,94922
0,33080	25,1	3,34961	4,18945	5,06836	7,95410
2,00001	26,5	6,69434	7,34375	7,68066	8,10547
2,00278	26,6	6,67969	7,34375	7,66602	8,09082
2,00556	26,5	6,60645	7,29004	7,59277	8,06641
2,00834	26,5	6,51367	7,21680	7,51953	8,04688
2,01112	26,4	6,43066	7,12891	7,42188	8,01270
2,01390	26,4	6,36230	7,07031	7,36328	7,98828
2,01668	26,4	6,27930	7,01172	7,28516	7,93945
2,01946	26,3	6,19629	6,93359	7,20703	7,90039
2,02224	26,3	6,12305	6,87988	7,13867	7,86621
2,02502	26,2	6,04492	6,81152	7,06055	7,82227
2,02780	26,2	5,98145	6,76758	6,99707	7,79297
2,03058	26,2	5,89355	6,68945	6,92871	7,75391
2,03336	26,1	5,81543	6,62598	6,86523	7,70996
2,03614	26,1	5,72754	6,55273	6,81641	7,68555
2,03892	26,0	5,63965	6,48926	6,77734	7,66602
2,04170	26,0	5,54688	6,43555	6,73340	7,64160
2,04448	26,0	5,46387	6,37695	6,69922	7,60254
2,04726	26,0	5,38086	6,30859	6,66016	7,58301
2,05004	25,9	5,29297	6,25000	6,64551	7,56836
2,05282	25,9	5,20508	6,20117	6,62109	7,54883
2,05560	25,8	5,11230	6,16211	6,59180	7,52930
2,05838	25,8	5,02930	6,12305	6,57227	7,52930
2,06116	25,8	4,94141	6,07422	6,55762	7,50000
2,06394	25,8	4,85840	6,04004	6,54297	7,49023
2,06672	25,8	4,77539	6,00586	6,51367	7,48047
2,06950	25,7	4,69727	5,99609	6,49902	7,47070
2,07228	25,7	4,62891	5,96680	6,46484	7,45117
2,07506	25,7	4,56055	5,94727	6,45996	7,45117
2,07784	25,6	4,49219	5,91309	6,42578	7,42676
2,08062	25,6	4,42871	5,90820	6,41113	7,41699
2,08340	25,6	4,37500	5,87891	6,37695	7,41211
2,08618	25,6	4,32129	5,85449	6,34766	7,39258
2,08896	25,6	4,27246	5,83984	6,33301	7,37793
2,09174	25,6	4,24316	5,82520	6,30859	7,36328
2,09452	25,5	4,20410	5,80078	6,29395	7,36328
2,09730	25,5	4,17969	5,76172	6,26465	7,35352
2,10008	25,5	4,16016	5,75195	6,25000	7,33398
2,10287	25,5	4,12598	5,73242	6,23047	7,33398
2,10564	25,5	4,11133	5,73242	6,21094	7,32422
2,10842	25,5	4,10156	5,70313	6,18652	7,30469
2,11120	25,5	4,09180	5,70801	6,17676	7,31445
2,11398	25,4	4,08691	5,67871	6,16211	7,29492
2,11676	25,4	4,09180	5,67383	6,14258	7,29004
2,11954	25,4	4,10156	5,65430	6,12793	7,28516
2,12232	25,4	4,11133	5,64941	6,11816	7,27539
2,12510	25,4	4,14551	5,64453	6,10352	7,27539
2,12788	25,4	4,18945	5,63477	6,09375	7,25586
2,13066	25,4	4,24805	5,61523	6,08887	7,24609
2,13344	25,4	4,30176	5,60547	6,07422	7,24609
2,13622	25,4	4,34082	5,60059	6,06934	7,24609
2,13900	25,4	4,37988	5,58594	6,05469	7,22656
2,14178	25,4	4,41406	5,59082	6,04980	7,22656
2,14456	25,3	4,42383	5,57617	6,03516	7,21680
2,14735	25,3	4,44336	5,56641	6,02051	7,20703
2,15013	25,3	4,45313	5,56641	6,02051	7,22168
2,15290	25,3	4,45801	5,55664	5,99609	7,20215
2,15568	25,3	4,46777	5,56641	5,99609	7,19727
2,15846	25,3	4,47754	5,56152	5,98633	7,18750
2,16124	25,3	4,49219	5,55664	5,97656	7,18750
2,16402	25,3	4,51172	5,55664	5,97168	7,18750
2,16681	25,3	4,52637	5,55176	5,96191	7,18750
2,16958	25,3	4,53125	5,54688	5,95215	7,18750
2,17236	25,3	4,53613	5,54688	5,94727	7,17773
2,17514	25,3	4,54590	5,54688	5,94727	7,17773
2,17792	25,3	4,55566	5,54688	5,95215	7,16797
2,18070	25,3	4,55078	5,54199	5,93750	7,16797
2,18348	25,3	4,56543	5,56152	5,93262	7,16309
2,18626	25,3	4,58008	5,56152	5,91797	7,15820
2,18904	25,3	4,58496	5,54688	5,91797	7,15820
2,19182	25,2	4,59961	5,56152	5,91797	7,15820
2,19460	25,3	4,60938	5,56641	5,91797	7,16309
2,19738	25,2	4,61426	5,56152	5,90332	7,15820
2,20016	25,3	4,61914	5,56152	5,91309	7,15820
2,20294	25,3	4,62891	5,55176	5,89844	7,16309
2,20573	25,2	4,62891	5,55176	5,89355	7,16797
2,20850	25,3	4,63379	5,54688	5,90332	7,15332
2,21129	25,3	4,62891	5,54688	5,88867	7,13867
2,21406	25,2	4,63867	5,54199	5,89355	7,12891
2,21684	25,3	4,62891	5,53711	5,88379	7,12891
2,21963	25,2	4,63379	5,54199	5,85938	7,11914
2,22240	25,2	4,63867	5,55176	5,87402	7,11914
2,22519	25,2	4,64844	5,54688	5,86914	7,12402
2,22796	25,2	4,63867	5,55176	5,85938	7,11914
2,23075	25,2	4,64355	5,54688	5,85938	7,11914
2,23352	25,2	4,63867	5,54688	5,84961	7,11426
2,23630	25,2	4,65820	5,55176	5,83984	7,10938
2,23908	25,2	4,65332	5,55176	5,84961	7,11914
2,24186	25,2	4,65332	5,52734	5,83496	7,10938
2,24464	25,3	4,63867	5,51758	5,83008	7,10938
2,24742	25,2	4,63867	5,51270	5,82520	7,10938
2,25020	25,2	4,63379	5,50293	5,83008	7,10449
2,25298	25,2	4,63867	5,49805	5,82031	7,09961
2,25576	25,2	4,63867	5,48340	5,81055	7,09961
2,25854	25,2	4,64844	5,48828	5,80078	7,08984
2,26132	25,2	4,64844	5,47852	5,80566	7,09961
2,26411	25,2	4,64844	5,46875	5,80078	7,08984
2,26688	25,2	4,64844	5,47363	5,81055	7,08984
2,26967	25,2	4,64355	5,45898	5,79590	7,08008
2,27244	25,2	4,63867	5,44922	5,79590	7,08008
2,27523	25,2	4,62891	5,44434	5,77637	7,07031
2,27801	25,2	4,62402	5,44434	5,78125	7,07031
2,28078	25,2	4,62402	5,42969	5,78125	7,06055
2,28357	25,2	4,62402	5,41504	5,76172	7,05078
2,28634	25,2	4,61914	5,41016	5,76172	7,06055
2,28913	25,2	4,61426	5,41016	5,75684	7,05078
2,29190	25,2	4,60449	5,41016	5,74707	7,04590
2,29468	25,2	4,60449	5,41016	5,74219	7,04102
2,29746	25,2	4,59961	5,38086	5,72754	7,05078
2,30024	25,2	4,59961	5,38086	5,72754	7,05078
2,30302	25,2	4,59473	5,37109	5,71777	7,05078
2,30580	25,2	4,59961	5,36621	5,71777	7,05078
2,30858	25,2	4,59961	5,36133	5,72266	7,05078
2,31136	25,2	4,60449	5,34180	5,71289	7,04102
2,31414	25,2	4,60449	5,36133	5,71289	7,04102
2,31692	25,2	4,59961	5,34180	5,69824	7,02637
2,31970	25,2	4,60449	5,35645	5,70313	7,03125
2,32249	25,2	4,59961	5,34668	5,69824	7,03613
2,32526	25,2	4,59961	5,34180	5,69336	7,03125
2,32805	25,2	4,58984	5,32715	5,69336	7,02637
2,33083	25,2	4,58984	5,32227	5,68848	7,03613
4,00001	26,4	6,67480	7,32422	7,66602	8,15918
4,00279	26,4	6,66016	7,32422	7,65625	8,13965
4,00557	26,4	6,59668	7,27051	7,59277	8,11523
4,00835	26,4	6,50391	7,19238	7,50000	8,09570
4,01113	26,4	6,42090	7,09961	7,39746	8,06641
4,01391	26,3	6,32813	7,00684	7,29492	8,02246
4,01669	26,3	6,24512	6,92383	7,19727	7,98828
4,01947	26,2	6,14258	6,84570	7,08984	7,93945
4,02225	26,2	6,03516	6,76758	6,98730	7,89551
4,02503	26,1	5,91797	6,66992	6,87500	7,85156
4,02781	26,1	5,81543	6,58203	6,78711	7,82227
4,03059	26,0	5,69824	6,51367	6,69434	7,78320
4,03337	26,0	5,58594	6,43555	6,61133	7,75391
4,03615	26,0	5,47852	6,35254	6,55273	7,73438
4,03893	26,0	5,36621	6,28418	6,48438	7,70508
4,04171	25,9	5,29297	6,22070	6,42578	7,69043
4,04449	25,9	5,20996	6,15723	6,38672	7,67578
4,04727	25,8	5,13184	6,09863	6,33789	7,66602
4,05005	25,8	5,05371	6,04004	6,30859	7,63672
4,05283	25,8	4,98047	6,01563	6,27930	7,63184
4,05561	25,8	4,89258	5,96191	6,25000	7,61719
4,05839	25,7	4,82422	5,92773	6,22070	7,60742
4,06117	25,7	4,75098	5,87891	6,18652	7,58789
4,06395	25,7	4,66309	5,83984	6,16699	7,58789
4,06673	25,7	4,59961	5,79590	6,12793	7,55859
4,06951	25,6	4,52637	5,75684	6,11328	7,55859
4,07229	25,6	4,45313	5,71777	6,08398	7,56348
4,07507	25,6	4,37988	5,68848	6,05469	7,55859
4,07785	25,6	4,30664	5,64453	6,01563	7,54883
4,08063	25,6	4,23828	5,62012	5,98633	7,52930
4,08341	25,5	4,16016	5,58105	5,96680	7,52441
4,08619	25,5	4,10156	5,54688	5,92773	7,50977
4,08897	25,5	4,02832	5,51758	5,90820	7,50000
4,09175	25,5	3,95996	5,47852	5,88379	7,49512
4,09453	25,5	3,91602	5,43945	5,83984	7,48047
4,09731	25,5	3,94043	5,39551	5,81055	7,47070
4,10009	25,4	3,87695	5,35156	5,76172	7,47070
4,10287	25,4	3,85254	5,30762	5,74707	7,46582
4,10565	25,4	4,01367	5,26367	5,71289	7,44141
4,10843	25,4	4,03809	5,23438	5,68848	7,44141
4,11121	25,4	4,03320	5,19043	5,64941	7,43164
4,11399	25,4	4,00391	5,14648	5,62500	7,42676
4,11677	25,4	3,94043	5,11719	5,60059	7,41699
4,11955	25,3	3,95020	5,08789	5,56152	7,40723
4,12233	25,3	3,99902	5,04883	5,54199	7,41211
4,12511	25,4	4,00391	5,01953	5,53223	7,41211
4,12789	25,3	3,99414	4,98047	5,51758	7,40234
4,13067	25,3	3,98438	4,96094	5,49805	7,39258
4,13345	25,3	3,95508	4,93164	5,48340	7,39258
4,13623	25,3	3,98438	4,90234	5,46387	7,38281
4,13901	25,3	3,98926	4,87305	5,44922	7,39258
4,14179	25,3	4,01367	4,84375	5,42969	7,38281
4,14457	25,3	4,02344	4,82422	5,41016	7,38281
4,14735	25,2	4,00879	4,81445	5,40039	7,37793
4,15013	25,2	4,02344	4,79492	5,38574	7,39258
4,15291	25,3	4,03320	4,77051	5,37109	7,38281
4,15569	25,2	4,03809	4,75098	5,36133	7,38281
4,15847	25,2	4,04297	4,72168	5,34180	7,39258
4,16125	25,2	4,05273	4,70703	5,33203	7,37793
4,16403	25,2	4,05273	4,68750	5,31250	7,37305
4,16681	25,2	4,06738	4,67773	5,30762	7,37305
4,16959	25,2	4,06738	4,65332	5,29297	7,36328
4,17237	25,2	4,08203	4,64355	5,29297	7,37305
4,17515	25,2	4,11133	4,64355	5,29297	7,36816
4,17793	25,2	4,12598	4,67773	5,28809	7,36328
4,18071	25,2	4,13086	4,73633	5,30273	7,36328
4,18349	25,2	4,15039	4,52637	5,27344	7,36328
4,18627	25,2	4,17969	4,55078	5,27832	7,37305
4,18905	25,2	4,18945	4,60449	5,28809	7,35840
4,19183	25,2	4,20410	4,63867	5,29297	7,36328
4,19461	25,2	4,22363	4,61914	5,34180	7,36328
4,19739	25,2	4,23828	4,57031	5,42969	7,36328
4,20017	25,2	4,25293	4,60938	5,41992	7,36328
4,20295	25,2	4,27734	4,65820	5,48828	7,36328
4,20573	25,2	4,31641	4,67285	5,55176	7,37305
4,20851	25,2	4,33594	4,62891	5,67383	7,36328
4,21129	25,2	4,36523	4,62891	5,74707	7,36816
4,21407	25,2	4,37500	4,67773	5,79102	7,37305
4,21685	25,2	4,39453	4,72168	5,84961	7,38281
4,21963	25,2	4,40918	4,70703	5,94238	7,36328
4,22241	25,2	4,41406	4,68750	6,02051	7,36328
4,22519	25,2	4,42383	4,72168	6,10352	7,37305
4,22797	25,2	4,43359	4,75586	6,13770	7,36328
4,23075	25,2	4,43359	4,79004	6,16699	7,36816
4,23353	25,2	4,42383	4,79004	6,16699	7,35352
4,23631	25,2	4,42871	4,77539	6,15234	7,35840
4,23909	25,2	4,42383	4,81445	6,16211	7,36328
4,24187	25,2	4,41406	4,85352	6,13281	7,36328
4,24465	25,2	4,42383	4,87305	6,13281	7,36328
4,24743	25,2	4,41406	4,87793	6,10352	7,36328
4,25021	25,2	4,40430	4,89746	6,09375	7,37305
4,25299	25,2	4,41406	4,95117	6,07422	7,36328
4,25577	25,2	4,41406	4,96582	6,06445	7,35352
4,25855	25,2	4,41895	4,99512	6,06445	7,36328
4,26133	25,2	4,42383	5,01465	6,04980	7,36816
4,26411	25,2	4,41406	5,04395	6,04004	7,35840
4,26689	25,2	4,40918	5,06836	6,04004	7,36328
4,26967	25,2	4,40918	5,11719	6,04492	7,35352
4,27245	25,2	4,41406	5,15625	6,04492	7,36328
4,27523	25,2	4,39941	5,18555	6,06445	7,35352
4,27801	25,2	4,38965	5,25391	6,05469	7,35352
4,28079	25,2	4,39453	5,31250	6,06934	7,35352
4,28357	25,1	4,38965	5,34668	6,06445	7,35352
4,28635	25,2	4,40430	5,40039	6,07422	7,36328
4,28913	25,2	4,39941	5,43457	6,07422	7,35352
4,29191	25,2	4,39941	5,47852	6,07422	7,36328
4,29469	25,1	4,41895	5,50781	6,06445	7,35352
4,29747	25,2	4,40430	5,55664	6,06934	7,35352
4,30025	25,2	4,40430	5,59570	6,06445	7,36816
4,30303	25,2	4,39941	5,64453	6,05469	7,35352
4,30581	25,2	4,40430	5,67383	6,06445	7,36328
4,30859	25,2	4,38965	5,69336	6,08398	7,35840
4,31137	25,2	4,37988	5,69824	6,06934	7,34863
4,31415	25,2	4,37988	5,71289	6,06445	7,35352
4,31693	25,2	4,38965	5,69824	6,06445	7,35352
4,31971	25,2	4,38477	5,67383	6,04980	7,34375
4,32249	25,2	4,38477	5,66895	6,04980	7,34863
4,32527	25,2	4,38477	5,65430	6,06445	7,35352
4,32805	25,2	4,37500	5,63477	6,05957	7,34375
4,33083	25,2	4,37012	5,62500	6,04492	7,34863
6,00001	26,9	6,69922	7,33887	7,68066	8,14941
6,00279	26,9	6,68457	7,34375	7,67578	8,14453
6,00557	26,9	6,63086	7,30469	7,60742	8,10547
6,00835	26,9	6,53809	7,21680	7,52930	8,07129
6,01113	26,8	6,45508	7,14844	7,47070	8,06152
6,01391	26,8	6,37695	7,05566	7,39258	8,03711
6,01669	26,8	6,27930	6,99219	7,33398	8,00781
6,01947	26,7	6,20117	6,91406	7,27051	7,97363
6,02225	26,7	6,09375	6,86035	7,21680	7,95410
6,02503	26,6	5,98633	6,80664	7,16797	7,92969
6,02781	26,6	5,87891	6,72852	7,11914	7,91016
6,03059	26,5	5,78613	6,66992	7,07031	7,88574
6,03337	26,5	5,70313	6,61133	7,02148	7,86133
6,03615	26,5	5,63477	6,54785	6,97754	7,83203
6,03893	26,4	5,56641	6,51367	6,94824	7,82227
6,04171	26,4	5,52246	6,46484	6,92383	7,82227
6,04449	26,4	5,44922	6,40625	6,89453	7,80273
6,04727	26,4	5,38086	6,37207	6,86523	7,78809
6,05005	26,3	5,33203	6,33789	6,83105	7,78809
6,05283	26,3	5,26855	6,29883	6,81641	7,77344
6,05561	26,3	5,23926	6,25977	6,77734	7,74414
6,05839	26,2	5,18555	6,23535	6,77734	7,73926
6,06117	26,2	5,15625	6,20605	6,77246	7,74902
6,06395	26,2	5,10254	6,17188	6,74805	7,73438
6,06673	26,2	5,05371	6,14258	6,72852	7,73438
6,06951	26,2	5,00000	6,12305	6,72852	7,73438
6,07229	26,1	4,95605	6,09375	6,69922	7,72461
6,07507	26,1	4,89258	6,06445	6,66992	7,70996
6,07785	26,1	4,84375	6,03027	6,66016	7,70996
6,08063	26,1	4,80469	6,00586	6,64063	7,70508
6,08341	26,1	4,75098	5,98633	6,63574	7,69531
6,08619	26,1	4,69727	5,96191	6,62598	7,69531
6,08897	26,1	4,64355	5,95703	6,62109	7,70508
6,09175	26,0	4,58496	5,92773	6,60156	7,69531
6,09453	26,0	4,52637	5,90820	6,59180	7,67578
6,09731	26,0	4,48242	5,88379	6,59180	7,68066
6,10009	26,0	4,43359	5,85449	6,56738	7,67090
6,10287	26,0	4,37988	5,82031	6,55273	7,67090
6,10565	26,0	4,31641	5,81543	6,55762	7,67578
6,10843	26,0	4,26758	5,80566	6,53809	7,66602
6,11121	25,9	4,20898	5,78125	6,53320	7,65625
6,11399	25,9	4,15039	5,77637	6,53320	7,66113
6,11677	25,9	4,10156	5,76660	6,52832	7,65625
6,11955	25,9	4,07227	5,75684	6,52344	7,66602
6,12233	25,9	4,06250	5,73730	6,51367	7,66113
6,12511	25,9	4,00391	5,71777	6,50391	7,65625
6,12789	25,9	3,98926	5,71777	6,51367	7,66602
6,13067	25,9	4,06250	5,72266	6,50879	7,65625
6,13345	25,9	4,11133	5,71289	6,49414	7,64648
6,13623	25,8	4,11621	5,70313	6,49414	7,65625
6,13901	25,8	4,10645	5,68359	6,47949	7,64648
6,14179	25,9	4,08203	5,67383	6,47461	7,65625
6,14457	25,8	4,07227	5,68359	6,47949	7,66113
6,14735	25,8	4,09180	5,66895	6,45996	7,65625
6,15013	25,8	4,13086	5,67383	6,45508	7,65625
6,15291	25,8	4,14063	5,66406	6,44531	7,64648
6,15569	25,8	4,14063	5,66895	6,44531	7,65137
6,15847	25,8	4,13086	5,66895	6,43555	7,64648
6,16125	25,8	4,11621	5,66895	6,43555	7,63672
6,16403	25,8	4,13086	5,67383	6,43555	7,64648
6,16681	25,8	4,13574	5,67383	6,44531	7,65625
6,16959	25,8	4,14063	5,66406	6,43555	7,63672
6,17237	25,8	4,15039	5,66406	6,44043	7,65137
6,17515	25,8	4,15527	5,68359	6,43555	7,65137
6,17793	25,8	4,15039	5,68359	6,42578	7,65625
6,18071	25,8	4,16992	5,69336	6,42090	7,65137
6,18349	25,8	4,16504	5,68359	6,41602	7,65625
6,18627	25,8	4,16504	5,70313	6,42578	7,65625
6,18905	25,7	4,16992	5,71777	6,42578	7,65137
6,19183	25,7	4,16992	5,71289	6,42090	7,65625
6,19461	25,8	4,16992	5,72266	6,42578	7,67090
6,19739	25,7	4,16016	5,73242	6,42090	7,66602
6,20017	25,7	4,16016	5,73242	6,40625	7,65625
6,20295	25,7	4,17480	5,74219	6,42090	7,65625
6,20573	25,7	4,17969	5,74707	6,40625	7,64648
6,20851	25,7	4,17969	5,73242	6,40137	7,62695
6,21129	25,7	4,18945	5,74707	6,40625	7,64648
6,21407	25,7	4,20410	5,75684	6,41602	7,65137
6,21685	25,7	4,20898	5,76172	6,41602	7,64160
6,21963	25,7	4,22852	5,77148	6,42090	7,64648
6,22241	25,7	4,23828	5,77637	6,41602	7,65625
6,22519	25,7	4,23828	5,78125	6,41602	7,64648
6,22797	25,7	4,24316	5,79102	6,43066	7,65625
6,23075	25,7	4,24805	5,79102	6,42578	7,63672
6,23353	25,7	4,26270	5,80078	6,41113	7,63672
6,23631	25,7	4,28223	5,79590	6,40625	7,65137
6,23909	25,7	4,28711	5,80078	6,41113	7,64160
6,24187	25,7	4,30176	5,81055	6,39648	7,64160
6,24465	25,7	4,30664	5,81543	6,40625	7,64160
6,24743	25,7	4,32617	5,82031	6,40625	7,63672
6,25021	25,7	4,33105	5,83008	6,40625	7,63672
6,25299	25,7	4,33594	5,83008	6,39648	7,62695
6,25577	25,6	4,33594	5,84961	6,40137	7,63672
6,25855	25,7	4,34570	5,85938	6,38672	7,63672
6,26133	25,7	4,35059	5,87402	6,40137	7,63672
6,26411	25,6	4,36035	5,88379	6,40625	7,63672
6,26689	25,6	4,36523	5,87891	6,40137	7,62695
6,26967	25,6	4,37988	5,88867	6,40625	7,62695
6,27245	25,6	4,37500	5,89844	6,40625	7,62695
6,27523	25,6	4,36523	5,89844	6,39160	7,61719
6,27801	25,6	4,36035	5,91309	6,41602	7,62695
6,28079	25,6	4,36523	5,92773	6,39648	7,62695
6,28357	25,6	4,36523	5,92773	6,40625	7,62695
6,28635	25,6	4,35547	5,94727	6,41602	7,63184
6,28913	25,6	4,35547	5,95703	6,40137	7,63672
6,29191	25,6	4,34570	5,95703	6,40137	7,63672
6,29469	25,6	4,34570	5,97168	6,40137	7,62695
6,29747	25,6	4,33105	5,96680	6,40137	7,62207
6,30025	25,6	4,31641	5,96680	6,39648	7,64160
6,30303	25,6	4,31641	5,97656	6,39160	7,62695
6,30581	25,6	4,31641	5,97656	6,40137	7,62695
6,30859	25,6	4,31152	5,98633	6,40137	7,63672
6,31137	25,6	4,30664	5,98633	6,38184	7,62695
6,31415	25,6	4,31152	5,99609	6,38672	7,63672
6,31693	25,6	4,31641	6,00586	6,38672	7,62695
6,31971	25,6	4,30176	5,99609	6,38672	7,62695
6,32249	25,6	4,30176	6,00586	6,37695	7,62695
6,32527	25,6	4,28711	6,00586	6,37695	7,61719
6,32805	25,6	4,28223	6,01563	6,39160	7,62207
6,33083	25,6	4,29199	6,03516	6,40137	7,61719
