26.07.2016	13:30:00
h	°C	1	2	3	4
25,01397	26,3	7,53418	7,98828	8,02246	7,73438
25,01675	26,3	7,55859	7,96387	7,99805	7,70996
25,01953	26,3	7,50977	7,94922	7,91992	7,70508
25,02231	26,3	7,40723	7,94434	7,91016	7,63184
25,02509	26,2	7,40723	7,91016	7,88086	7,55859
25,02787	26,2	7,29492	7,88086	7,87109	7,56348
25,03065	26,2	7,28516	7,86133	7,80273	7,48047
25,03343	26,2	7,18750	7,76367	7,76367	7,48535
25,03621	26,2	7,12891	7,81250	7,79297	7,44141
25,03899	26,1	7,14844	7,78320	7,69531	7,33398
25,04177	26,1	7,00195	7,69531	7,61719	7,33887
25,04455	26,0	6,94824	7,72461	7,62695	7,30469
25,04733	26,0	6,89453	7,76367	7,58789	7,25586
25,05011	26,0	6,84570	7,65625	7,52930	7,20703
25,05289	26,0	6,72852	7,61719	7,50977	7,21191
25,05567	26,0	6,72363	7,62207	7,52930	7,11914
25,05845	25,9	6,71875	7,60742	7,43164	7,03125
25,06123	25,9	6,60645	7,53906	7,38281	7,02637
25,06401	25,9	6,53320	7,53906	7,37305	6,99219
25,06679	25,9	6,48438	7,57813	7,33887	6,94336
25,06957	25,8	6,42578	7,49023	7,25586	6,90430
25,07235	25,8	6,31348	7,45605	7,27539	6,88477
25,07513	25,8	6,32813	7,49023	7,25586	6,81152
25,07791	25,8	6,28418	7,41699	7,21680	6,74316
25,08069	25,7	6,21582	7,32422	7,17773	6,71387
25,08347	25,7	6,16211	7,37305	7,15820	6,67969
25,08625	25,7	6,12305	7,41211	7,11914	6,63086
25,08903	25,7	6,07422	7,33398	7,08008	6,58203
25,09181	25,7	6,01563	7,24121	7,04102	6,56250
25,09459	25,6	5,94238	7,28516	7,02148	6,52344
25,09737	25,6	5,90820	7,30469	7,01660	6,47461
25,10015	25,6	5,86914	7,24609	6,95313	6,41602
25,10293	25,6	5,80566	7,18750	6,91406	6,40137
25,10571	25,6	5,69336	7,19727	6,89453	6,38184
25,10849	25,6	5,70313	7,18262	6,88965	6,32813
25,11127	25,5	5,65430	7,20703	6,85547	6,28418
25,11405	25,5	5,61523	7,16797	6,81641	6,21582
25,11683	25,5	5,56152	7,12891	6,77734	6,20117
25,11961	25,5	5,47363	7,09961	6,71387	6,17188
25,12239	25,5	5,41016	7,04102	6,72852	6,13281
25,12517	25,5	5,32227	7,06055	6,69434	6,13281
25,12795	25,4	5,28320	7,06055	6,66992	6,09375
25,13073	25,4	5,24902	7,05078	6,67969	6,03516
25,13351	25,4	5,19531	7,08984	6,63574	5,99609
25,13629	25,4	5,16602	7,02148	6,60156	5,93750
25,13907	25,4	5,07813	6,99707	6,55273	5,92773
25,14185	25,4	5,00000	6,98730	6,56250	5,91797
25,14463	25,4	4,98047	7,01660	6,56738	5,84961
25,14741	25,4	4,97559	6,97266	6,52344	5,78125
25,15019	25,3	4,89258	6,95313	6,46484	5,77637
25,15297	25,3	4,84375	6,91406	6,47461	5,77148
25,15575	25,3	4,92188	6,93359	6,46973	5,71289
25,15853	25,3	4,80957	6,94336	6,44531	5,66895
25,16131	25,3	4,80469	6,93359	6,42090	5,62500
25,16409	25,3	4,79492	6,89453	6,38672	5,56641
26,00007	26,4	7,67578	8,02734	8,11523	7,83203
26,00285	26,4	7,68555	8,09570	8,10547	7,82715
26,00563	26,4	7,66602	8,01758	8,05664	7,82227
26,00841	26,4	7,64160	8,01758	8,04199	7,80762
26,01119	26,4	7,62695	7,97363	8,05176	7,80273
26,01397	26,3	7,53906	7,93945	8,06641	7,79297
26,01675	26,3	7,54395	7,98340	8,04199	7,79297
26,01953	26,3	7,51953	7,97852	8,07617	7,74414
26,02231	26,2	7,48535	8,01758	7,99805	7,71484
26,02509	26,2	7,44629	7,93945	7,96875	7,75391
26,02787	26,2	7,40234	7,90039	7,93457	7,70508
26,03065	26,2	7,32910	7,90039	7,91016	7,66602
26,03343	26,1	7,30957	7,87598	7,85156	7,58301
26,03621	26,1	7,21191	7,85156	7,85156	7,58789
26,03899	26,1	7,20215	7,90039	7,84180	7,51953
26,04177	26,0	7,21191	7,82227	7,78320	7,43164
26,04455	26,0	7,13379	7,79785	7,75391	7,39258
26,04733	26,0	7,05078	7,76367	7,72461	7,37793
26,05011	26,0	6,99219	7,74414	7,70508	7,34375
26,05289	26,0	6,93359	7,70996	7,67578	7,32422
26,05567	25,9	6,88477	7,68555	7,63672	7,29004
26,05845	25,9	6,83105	7,65625	7,59766	7,25586
26,06123	25,9	6,77734	7,63672	7,56836	7,21191
26,06401	25,8	6,72852	7,61719	7,53906	7,16797
26,06679	25,8	6,67969	7,58789	7,51953	7,12891
26,06957	25,8	6,62109	7,56836	7,49023	7,10449
26,07235	25,8	6,58691	7,54883	7,46094	7,07031
26,07513	25,8	6,53320	7,52930	7,43652	7,03125
26,07791	25,7	6,48438	7,50977	7,40234	7,00195
26,08069	25,7	6,43555	7,50000	7,35840	6,97266
26,08347	25,7	6,37207	7,47070	7,29004	6,92383
26,08625	25,7	6,32324	7,41699	7,28516	6,89453
26,08903	25,7	6,27930	7,41699	7,24609	6,85547
26,09181	25,7	6,24023	7,39746	7,21680	6,82617
26,09459	25,7	6,19629	7,35840	7,20703	6,78711
26,09737	25,6	6,15234	7,36328	7,18750	6,75781
26,10015	25,6	6,10840	7,34375	7,16797	6,72363
26,10293	25,6	6,06445	7,28027	7,16797	6,68945
26,10571	25,6	5,97656	7,32910	7,13867	6,68945
26,10849	25,6	5,93750	7,29980	7,11914	6,65527
26,11127	25,6	5,91797	7,29492	7,09961	6,58691
26,11405	25,6	5,87891	7,28516	7,11914	6,56250
26,11683	25,5	5,83008	7,30469	7,07031	6,52344
26,11961	25,5	5,78125	7,30469	7,02637	6,49414
26,12239	25,5	5,74219	7,29004	6,99707	6,46484
26,12517	25,5	5,71289	7,26074	6,97754	6,42578
26,12795	25,5	5,67383	7,21680	6,94824	6,37695
26,13073	25,5	5,64453	7,18750	6,92383	6,31836
26,13351	25,5	5,57617	7,16309	6,90430	6,32813
26,13629	25,5	5,52734	7,13867	6,85547	6,29883
26,13907	25,4	5,46875	7,09961	6,83105	6,27441
26,14185	25,4	5,42969	7,07031	6,83105	6,25000
26,14463	25,4	5,37109	7,05078	6,82129	6,22070
26,14741	25,4	5,28320	7,09961	6,80664	6,23047
26,15019	25,4	5,28809	7,08984	6,81152	6,17188
26,15297	25,4	5,24902	7,13867	6,78711	6,13281
26,15575	25,4	5,22461	7,07031	6,76270	6,07422
26,15853	25,4	5,14648	7,05078	6,68945	6,07422
26,16131	25,4	5,09766	6,98730	6,71387	6,04980
26,16409	25,4	5,01953	7,00195	6,69922	6,04980
27,00007	26,8	7,58789	7,99805	8,10547	7,82227
27,00285	26,8	7,57813	8,03711	8,10547	7,86621
27,00563	26,8	7,60742	8,05664	8,15430	7,81738
27,00841	26,8	7,63184	8,08105	8,11523	7,79785
27,01118	26,8	7,59766	8,04688	8,10059	7,80273
27,01396	26,7	7,56836	7,96875	8,07617	7,78809
27,01674	26,7	7,53906	8,02734	8,05664	7,76367
27,01952	26,7	7,52930	8,04688	8,05664	7,71484
27,02230	26,6	7,48535	7,98828	7,96387	7,72949
27,02507	26,6	7,38281	7,95898	7,98828	7,74414
27,02785	26,6	7,40234	7,95898	8,00781	7,68555
27,03063	26,6	7,41211	7,95898	7,95898	7,62207
27,03341	26,6	7,32422	7,91504	7,90039	7,64648
27,03618	26,5	7,28516	7,87598	7,90039	7,61719
27,03896	26,5	7,23633	7,87598	7,87109	7,58789
27,04174	26,5	7,19727	7,87109	7,91016	7,55371
27,04452	26,5	7,13867	7,79297	7,82227	7,55859
27,04729	26,4	7,12891	7,87109	7,80273	7,47070
27,05007	26,4	7,05566	7,79785	7,72949	7,45605
27,05285	26,4	7,00684	7,71484	7,73438	7,42676
27,05563	26,4	6,95313	7,71484	7,71973	7,39258
27,05841	26,3	6,87500	7,70996	7,68555	7,37305
27,06119	26,3	6,80176	7,71484	7,66113	7,37305
27,06397	26,3	6,75781	7,70508	7,63672	7,34863
27,06675	26,2	6,69434	7,69043	7,61719	7,29492
27,06953	26,2	6,67480	7,66113	7,59766	7,27051
27,07231	26,2	6,66504	7,64648	7,56836	7,20215
27,07509	26,2	6,61621	7,62695	7,59766	7,16309
27,07787	26,2	6,57715	7,63672	7,53906	7,12891
27,08065	26,2	6,53320	7,65625	7,50000	7,10449
27,08343	26,1	6,56250	7,58789	7,46582	7,02148
27,08621	26,1	6,46484	7,54883	7,43164	7,02637
27,08899	26,1	6,41602	7,51953	7,36816	7,01172
27,09177	26,1	6,36719	7,43164	7,38770	6,98242
27,09455	26,1	6,26953	7,50000	7,37305	7,00195
27,09733	26,1	6,27930	7,49023	7,36328	6,92383
27,10011	26,0	6,24023	7,47070	7,38281	6,88965
27,10289	26,0	6,21094	7,50000	7,30469	6,86523
27,10567	26,0	6,20117	7,43652	7,29492	6,79199
27,10845	26,0	6,13281	7,42188	7,26563	6,75781
27,11123	26,0	6,06445	7,39746	7,24609	6,77734
27,11401	26,0	6,02051	7,37793	7,18262	6,74805
27,11679	26,0	5,95703	7,32422	7,20703	6,71875
27,11957	26,0	5,87891	7,35352	7,17773	6,73340
27,12235	26,0	5,88867	7,34375	7,16797	6,68945
27,12513	26,0	5,84961	7,32422	7,17285	6,64063
27,12791	25,9	5,81055	7,31445	7,15820	6,61133
27,13069	25,9	5,77637	7,32422	7,15820	6,58203
27,13347	25,9	5,74219	7,35352	7,10449	6,55273
27,13625	25,9	5,73242	7,32422	7,06055	6,52344
27,13903	25,9	5,68359	7,27539	7,03125	6,45508
27,14181	25,8	5,62500	7,24609	7,02148	6,47461
27,14459	25,9	5,57617	7,24121	6,97754	6,45508
27,14737	25,8	5,52734	7,15332	6,98730	6,43555
27,15015	25,8	5,46387	7,21680	6,98730	6,43555
27,15293	25,8	5,44922	7,21680	7,01172	6,38672
27,15571	25,8	5,43945	7,19727	6,94824	6,33301
27,15849	25,8	5,36133	7,17285	6,91895	6,34277
27,16127	25,8	5,31250	7,14844	6,89941	6,31836
27,16405	25,8	5,24414	7,10938	6,90430	6,30859
28,00008	27,1	7,52930	7,99805	8,05664	7,80273
28,00285	27,1	7,45117	7,97363	8,11523	7,82227
28,00563	27,0	7,46094	7,98340	8,11523	7,81250
28,00841	27,1	7,44141	7,99805	8,10547	7,84668
28,01119	27,0	7,43164	7,98828	8,09570	7,83691
28,01397	27,0	7,43164	7,97852	8,07617	7,81250
28,01675	27,0	7,41211	7,96875	8,06641	7,77344
28,01953	27,0	7,35840	7,95410	8,03711	7,76367
28,02231	26,9	7,33398	7,93945	8,01758	7,72461
28,02509	26,9	7,32422	7,91992	7,99316	7,68555
28,02787	26,9	7,28027	7,90527	7,96875	7,63672
28,03065	26,8	7,24609	7,89063	7,96875	7,60742
28,03343	26,8	7,19727	7,86133	7,93457	7,56836
28,03621	26,8	7,14844	7,83691	7,89551	7,51953
28,03899	26,8	7,08984	7,81250	7,84668	7,50000
28,04177	26,8	7,01660	7,77832	7,82227	7,50000
28,04455	26,7	6,94336	7,76367	7,79297	7,45117
28,04733	26,7	6,94336	7,78320	7,75391	7,35840
28,05011	26,7	6,88477	7,65137	7,72949	7,37305
28,05289	26,6	6,87988	7,69531	7,69531	7,28516
28,05567	26,6	6,73828	7,62207	7,66113	7,28516
28,05845	26,6	6,70410	7,63672	7,64648	7,21680
28,06123	26,6	6,65039	7,62695	7,65625	7,16797
28,06401	26,6	6,61133	7,60742	7,62207	7,11914
28,06679	26,5	6,55762	7,64160	7,55859	7,08496
28,06957	26,5	6,49902	7,59277	7,51953	7,04102
28,07235	26,5	6,48438	7,54395	7,48535	6,96289
28,07513	26,5	6,45996	7,50977	7,46094	6,92383
28,07791	26,5	6,39648	7,48535	7,43652	6,88477
28,08069	26,4	6,34766	7,46094	7,39258	6,82617
28,08347	26,4	6,28906	7,44141	7,37305	6,81641
28,08625	26,4	6,22070	7,42188	7,34863	6,79688
28,08903	26,4	6,15234	7,40234	7,32422	6,75293
28,09181	26,4	6,09375	7,38281	7,28516	6,72363
28,09459	26,4	6,04492	7,37305	7,31445	6,70898
28,09737	26,4	6,01563	7,35352	7,29492	6,67480
28,10015	26,3	5,96680	7,32422	7,25586	6,63086
28,10293	26,3	5,91797	7,29492	7,23145	6,59180
28,10571	26,3	5,85938	7,27539	7,20215	6,57227
28,10849	26,3	5,81055	7,26563	7,16797	6,53320
28,11127	26,3	5,75195	7,24121	7,14355	6,49414
28,11405	26,2	5,69824	7,22656	7,11914	6,45020
28,11683	26,2	5,65430	7,20703	7,06543	6,41602
28,11961	26,2	5,58594	7,17773	7,01172	6,37695
28,12239	26,2	5,52734	7,17285	6,99219	6,34766
28,12517	26,2	5,46875	7,14844	6,97266	6,31348
28,12795	26,2	5,41992	7,14355	6,94336	6,27930
28,13073	26,2	5,36133	7,11914	6,91406	6,23535
28,13351	26,2	5,30273	7,09961	6,89453	6,20117
28,13629	26,1	5,24414	7,08984	6,88965	6,16211
28,13907	26,2	5,18555	7,06055	6,87012	6,12305
28,14185	26,1	5,12695	7,00684	6,88477	6,08887
28,14463	26,1	5,02441	7,03125	6,86523	6,10352
28,14741	26,1	4,97559	7,03125	6,83594	6,05469
28,15019	26,1	4,94141	7,01660	6,81152	5,98145
28,15297	26,1	4,88770	7,00684	6,82617	5,94727
28,15575	26,1	4,83398	6,99219	6,82617	5,91797
28,15853	26,0	4,80469	7,01172	6,76758	5,86426
28,16131	26,0	4,82422	7,01172	6,74316	5,81543
28,16409	26,0	4,82910	6,95313	6,71875	5,74219
29,00008	26,8	7,50977	7,94922	8,08594	7,70508
29,00285	26,8	7,47559	7,93457	8,07617	7,69531
29,00563	26,8	7,45605	7,92969	8,07617	7,68555
29,00841	26,8	7,44141	7,91992	8,06641	7,65625
29,01119	26,7	7,42188	7,91016	8,05664	7,64160
29,01397	26,7	7,37305	7,89063	8,02734	7,60742
29,01675	26,7	7,31445	7,87109	8,00781	7,56836
29,01953	26,7	7,28027	7,85645	7,97852	7,54883
29,02231	26,6	7,22656	7,83691	7,94922	7,51953
29,02509	26,6	7,18750	7,80762	7,91504	7,46582
29,02787	26,6	7,12891	7,78320	7,88574	7,43652
29,03065	26,6	7,07520	7,75391	7,85645	7,38281
29,03343	26,6	7,02148	7,72461	7,81738	7,34375
29,03621	26,5	6,96289	7,69531	7,78320	7,29980
29,03899	26,5	6,89453	7,66602	7,75391	7,24609
29,04177	26,4	6,83594	7,63184	7,71973	7,19727
29,04455	26,4	6,77734	7,60254	7,68555	7,15820
29,04733	26,4	6,71875	7,57324	7,65625	7,11426
29,05011	26,4	6,66016	7,53906	7,61230	7,06055
29,05289	26,4	6,59668	7,51465	7,59277	7,02148
29,05567	26,3	6,53809	7,48535	7,54883	6,97266
29,05845	26,3	6,47949	7,45117	7,51465	6,92871
29,06123	26,3	6,41602	7,43164	7,48535	6,87988
29,06401	26,3	6,35742	7,40234	7,45605	6,83594
29,06679	26,2	6,30371	7,37305	7,42188	6,78711
29,06957	26,2	6,24512	7,33398	7,38281	6,72852
29,07235	26,2	6,19141	7,30957	7,36328	6,68945
29,07513	26,2	6,13281	7,28027	7,31445	6,65039
29,07791	26,1	6,06934	7,24609	7,29004	6,59668
29,08069	26,1	6,02539	7,22656	7,25586	6,55762
29,08347	26,1	5,97656	7,20215	7,22168	6,52344
29,08625	26,1	5,92773	7,17773	7,19727	6,48438
29,08903	26,1	5,87402	7,15332	7,16309	6,44531
29,09181	26,0	5,83008	7,13867	7,13379	6,41602
29,09459	26,0	5,77637	7,10938	7,09961	6,37695
29,09737	26,0	5,72754	7,08984	7,07031	6,33301
29,10015	26,0	5,67383	7,06055	7,04102	6,29883
29,10293	26,0	5,62988	7,05078	7,01660	6,25488
29,10571	26,0	5,59082	7,03125	6,98730	6,22070
29,10849	26,0	5,54199	7,01172	6,96289	6,19141
29,11127	25,9	5,49805	6,99219	6,93359	6,14746
29,11405	25,9	5,44434	6,97754	6,91406	6,12305
29,11683	25,9	5,40039	6,94824	6,88477	6,07910
29,11961	25,9	5,35156	6,93359	6,85547	6,03027
29,12239	25,9	5,30762	6,91406	6,83594	6,00586
29,12517	25,8	5,25391	6,90918	6,81641	5,97168
29,12795	25,8	5,20996	6,88477	6,79688	5,94727
29,13073	25,8	5,16602	6,87500	6,76758	5,92285
29,13351	25,8	5,10742	6,84570	6,73828	5,89844
29,13629	25,8	5,05859	6,83594	6,72363	5,86914
29,13907	25,8	5,01465	6,81641	6,69434	5,83984
29,14185	25,8	4,95605	6,80176	6,66992	5,81543
29,14463	25,8	4,91211	6,80176	6,65039	5,78125
29,14741	25,8	4,84863	6,79688	6,63574	5,75195
29,15019	25,7	4,79980	6,78711	6,61621	5,73242
29,15297	25,7	4,75586	6,76758	6,60156	5,70313
29,15575	25,7	4,69727	6,75781	6,58203	5,67383
29,15853	25,7	4,64844	6,73828	6,55762	5,64453
29,16131	25,7	4,58984	6,72852	6,53809	5,62012
29,16409	25,7	4,55078	6,72363	6,52832	5,60547
30,00008	26,8	7,47070	7,92969	8,08105	7,71484
30,00286	26,8	7,44141	7,91016	8,06641	7,69531
30,00564	26,7	7,43164	7,91016	8,06641	7,69043
30,00842	26,7	7,42676	7,90039	8,05664	7,67578
30,01120	26,7	7,40234	7,89063	8,04688	7,64160
30,01398	26,7	7,34863	7,86621	8,02734	7,59766
30,01676	26,7	7,31445	7,85156	8,00781	7,57813
30,01954	26,6	7,27539	7,84180	7,98828	7,55859
30,02232	26,6	7,22656	7,82227	7,96875	7,52930
30,02510	26,6	7,19238	7,80273	7,93945	7,49023
30,02788	26,6	7,14844	7,78320	7,92480	7,46094
30,03066	26,6	7,09473	7,75391	7,89063	7,42188
30,03344	26,5	7,05078	7,73438	7,86133	7,36816
30,03622	26,5	7,01172	7,70996	7,83203	7,33398
30,03900	26,5	6,95801	7,68066	7,80273	7,29004
30,04178	26,4	6,90430	7,65625	7,78320	7,25098
30,04456	26,4	6,85547	7,63184	7,75391	7,21191
30,04734	26,4	6,79688	7,60254	7,71973	7,17773
30,05012	26,3	6,74805	7,57813	7,68555	7,12891
30,05290	26,3	6,68945	7,54883	7,65137	7,08008
30,05568	26,3	6,64063	7,51953	7,63672	7,03125
30,05846	26,3	6,59180	7,49512	7,60254	7,00195
30,06124	26,2	6,54297	7,48047	7,57813	6,96289
30,06402	26,2	6,48438	7,45117	7,54883	6,90918
30,06680	26,2	6,43555	7,42188	7,51953	6,87012
30,06958	26,2	6,38672	7,40723	7,49023	6,83594
30,07236	26,2	6,34277	7,38281	7,46582	6,79688
30,07514	26,1	6,29883	7,36328	7,44629	6,76270
30,07792	26,1	6,25000	7,33398	7,41699	6,71875
30,08070	26,1	6,20117	7,31445	7,39746	6,68945
30,08348	26,1	6,16699	7,29492	7,36816	6,66016
30,08626	26,1	6,11816	7,27539	7,34375	6,62109
30,08904	26,0	6,06445	7,25098	7,32422	6,59180
30,09182	26,0	6,03027	7,22656	7,29492	6,54297
30,09460	26,0	5,99121	7,21680	7,27539	6,51855
30,09738	26,0	5,95703	7,19727	7,24121	6,48926
30,10016	26,0	5,91797	7,18262	7,21680	6,45508
30,10294	25,9	5,87891	7,16797	7,20703	6,43066
30,10572	26,0	5,84961	7,14844	7,16797	6,40137
30,10850	25,9	5,81543	7,12891	7,15332	6,37207
30,11128	25,9	5,78125	7,11914	7,12891	6,33789
30,11406	25,9	5,73730	7,10938	7,10938	6,32324
30,11684	25,9	5,71289	7,09473	7,08496	6,29883
30,11962	25,8	5,68359	7,08008	7,06543	6,26953
30,12239	25,9	5,65430	7,07520	7,04102	6,24512
30,12517	25,8	5,61523	7,06055	7,02637	6,22559
30,12795	25,8	5,57617	7,04102	6,99707	6,20117
30,13073	25,8	5,54688	7,03125	6,99219	6,18652
30,13351	25,8	5,51758	7,01172	6,96289	6,15723
30,13629	25,8	5,48340	7,00684	6,94824	6,12305
30,13907	25,8	5,45898	6,99219	6,92383	6,10840
30,14185	25,8	5,41992	6,97754	6,90430	6,08887
30,14463	25,8	5,39063	6,97266	6,89453	6,06445
30,14741	25,8	5,36133	6,96777	6,87988	6,04980
30,15019	25,8	5,32715	6,96289	6,86523	6,03516
30,15297	25,7	5,29785	6,96289	6,86035	6,02051
30,15575	25,7	5,26855	6,95313	6,84082	6,00098
30,15853	25,7	5,24414	6,95313	6,83594	5,99121
30,16131	25,7	5,20508	6,93848	6,81641	5,97168
30,16409	25,7	5,17578	6,93848	6,80176	5,95215
31,00008	26,9	7,49512	7,93945	8,07129	7,69043
31,00286	26,9	7,46094	7,91992	8,06641	7,67090
31,00564	26,8	7,45117	7,91992	8,06152	7,65625
31,00842	26,8	7,44141	7,91992	8,05664	7,64648
31,01120	26,8	7,41211	7,90039	8,04688	7,62207
31,01398	26,8	7,37793	7,88086	8,02734	7,58789
31,01676	26,7	7,32910	7,86621	8,00781	7,55371
31,01954	26,7	7,29492	7,85156	7,99316	7,53418
31,02232	26,7	7,26563	7,83203	7,97852	7,50977
31,02510	26,7	7,21680	7,81250	7,94922	7,48047
31,02788	26,6	7,18750	7,79785	7,92969	7,44141
31,03066	26,6	7,14844	7,78320	7,91016	7,41699
31,03344	26,6	7,09961	7,76855	7,89063	7,37793
31,03622	26,6	7,06055	7,74414	7,87109	7,35352
31,03900	26,5	7,00684	7,71484	7,83691	7,30469
31,04178	26,5	6,96289	7,69043	7,81250	7,26563
31,04456	26,5	6,92383	7,66602	7,79297	7,22656
31,04734	26,4	6,87500	7,63672	7,75391	7,19727
31,05012	26,4	6,82617	7,61719	7,73438	7,16309
31,05290	26,4	6,77734	7,59766	7,71484	7,11914
31,05568	26,4	6,73340	7,57813	7,69531	7,08008
31,05846	26,4	6,68945	7,55371	7,66602	7,04590
31,06124	26,3	6,64063	7,53906	7,63672	7,00195
31,06402	26,3	6,59180	7,50977	7,60742	6,96289
31,06680	26,3	6,55273	7,49512	7,58789	6,92871
31,06958	26,3	6,51855	7,47070	7,55371	6,89453
31,07236	26,2	6,46973	7,45117	7,52930	6,87012
31,07514	26,2	6,42090	7,41699	7,50000	6,83594
31,07792	26,2	6,38672	7,39746	7,48047	6,80664
31,08070	26,2	6,34277	7,38281	7,46582	6,78223
31,08348	26,2	6,30859	7,36328	7,43164	6,74316
31,08626	26,1	6,27930	7,35352	7,40723	6,71387
31,08904	26,1	6,24512	7,33398	7,39258	6,68945
31,09182	26,1	6,21094	7,32422	7,36816	6,66504
31,09460	26,0	6,17676	7,30469	7,34375	6,63574
31,09738	26,0	6,14746	7,28516	7,32422	6,61133
31,10016	26,0	6,11816	7,27051	7,29492	6,58203
31,10294	26,0	6,09375	7,26563	7,27539	6,55762
31,10572	26,0	6,05957	7,25586	7,26074	6,53809
31,10850	26,0	6,02051	7,22656	7,23633	6,50391
31,11128	26,0	5,99609	7,21191	7,22168	6,47949
31,11406	26,0	5,97168	7,19727	7,19727	6,46484
31,11684	26,0	5,95215	7,20703	7,17285	6,44531
31,11962	25,9	5,92285	7,18750	7,15820	6,42578
31,12240	25,9	5,88867	7,16797	7,13867	6,40625
31,12518	25,9	5,86426	7,15820	7,11914	6,38184
31,12796	25,9	5,84961	7,14844	7,10449	6,37207
31,13074	25,9	5,81543	7,13867	7,08984	6,34766
31,13352	25,9	5,79102	7,12891	7,08008	6,33789
31,13630	25,9	5,75684	7,11426	7,06055	6,31836
31,13908	25,8	5,73730	7,10938	7,04102	6,29883
31,14186	25,8	5,72266	7,09961	7,03125	6,29395
31,14464	25,8	5,70313	7,08984	7,01660	6,27441
31,14742	25,8	5,67383	7,08008	6,99707	6,25977
31,15020	25,8	5,64941	7,07031	6,98730	6,25000
31,15298	25,8	5,62988	7,06055	6,97266	6,24512
31,15576	25,8	5,60547	7,05078	6,95313	6,22070
31,15854	25,7	5,58594	7,05566	6,94336	6,21094
31,16132	25,8	5,57129	7,04590	6,92383	6,19141
31,16410	25,7	5,56152	7,04102	6,89941	6,17676
32,00009	26,8	7,53418	7,93457	8,06641	7,70508
32,00286	26,8	7,49023	7,90527	8,03223	7,66113
32,00564	26,8	7,48047	7,91016	8,03711	7,65137
32,00842	26,8	7,48047	7,91016	8,03711	7,63672
32,01120	26,8	7,43164	7,89063	8,02734	7,61230
32,01398	26,8	7,39258	7,87109	8,00781	7,57813
32,01676	26,7	7,35352	7,86133	7,99805	7,55859
32,01954	26,7	7,31934	7,85156	7,97363	7,53418
32,02232	26,7	7,29004	7,83691	7,95410	7,50977
32,02510	26,7	7,24609	7,82227	7,94434	7,49023
32,02788	26,6	7,21680	7,80273	7,92480	7,46094
32,03066	26,6	7,17773	7,78809	7,91016	7,43164
32,03344	26,6	7,13867	7,76855	7,88574	7,40234
32,03622	26,6	7,09961	7,75391	7,86133	7,37305
32,03900	26,5	7,07031	7,72949	7,83691	7,33398
32,04178	26,5	7,02148	7,70020	7,81250	7,29492
32,04456	26,5	6,97754	7,68555	7,78809	7,26563
32,04734	26,4	6,94336	7,67578	7,76367	7,22656
32,05012	26,4	6,89941	7,65137	7,74414	7,19727
32,05290	26,4	6,85547	7,62207	7,71484	7,15332
32,05568	26,4	6,81641	7,60254	7,68066	7,11426
32,05846	26,4	6,77734	7,58301	7,66602	7,08984
32,06124	26,3	6,71875	7,56348	7,63184	7,05078
32,06402	26,3	6,67480	7,53906	7,60742	7,01172
32,06680	26,3	6,63086	7,50977	7,57813	6,98730
32,06958	26,3	6,60645	7,50000	7,55859	6,96289
32,07236	26,2	6,55762	7,48047	7,52930	6,93359
32,07514	26,2	6,51367	7,46094	7,50488	6,89453
32,07792	26,2	6,49414	7,44141	7,48047	6,87500
32,08070	26,2	6,45020	7,43164	7,46094	6,83105
32,08348	26,2	6,40625	7,40234	7,43652	6,79688
32,08626	26,1	6,37695	7,39746	7,41211	6,78223
32,08904	26,1	6,34766	7,38281	7,40234	6,76758
32,09182	26,1	6,31836	7,36328	7,38281	6,73340
32,09460	26,1	6,28906	7,34375	7,36328	6,70410
32,09738	26,1	6,25977	7,33887	7,34375	6,69434
32,10016	26,0	6,23047	7,32422	7,32422	6,67480
32,10294	26,0	6,20117	7,30957	7,30957	6,65527
32,10572	26,0	6,17676	7,29492	7,28516	6,63574
32,10850	26,0	6,15723	7,28516	7,25586	6,60645
32,11128	26,0	6,12305	7,26563	7,24609	6,59180
32,11406	26,0	6,09863	7,26563	7,22656	6,57227
32,11684	26,0	6,07422	7,24609	7,20703	6,55273
32,11962	26,0	6,05957	7,23633	7,17773	6,52344
32,12240	26,0	6,03027	7,23633	7,16309	6,51367
32,12518	25,9	6,00098	7,21680	7,14844	6,49902
32,12796	25,9	5,97656	7,20703	7,12891	6,48438
32,13074	25,9	5,95703	7,19727	7,10938	6,46973
32,13352	25,9	5,93262	7,18750	7,09473	6,45508
32,13630	25,9	5,91309	7,18750	7,08008	6,45020
32,13908	25,9	5,88867	7,17773	7,07031	6,44531
32,14186	25,9	5,86914	7,17285	7,05078	6,42578
32,14464	25,8	5,85449	7,16309	7,04590	6,41602
32,14742	25,8	5,83496	7,15820	7,02148	6,40137
32,15020	25,8	5,81055	7,14844	7,01172	6,38672
32,15298	25,8	5,79102	7,13867	6,99707	6,38184
32,15576	25,8	5,77637	7,14355	6,99219	6,37207
32,15854	25,8	5,76660	7,13867	6,98242	6,35742
32,16132	25,8	5,74707	7,12402	6,97266	6,34766
32,16410	25,8	5,73242	7,11914	6,97266	6,34277
33,00009	26,9	7,50000	7,92969	8,04688	7,67090
33,00287	26,9	7,44629	7,90039	8,02734	7,63184
33,00565	26,9	7,44629	7,89551	8,02246	7,60742
33,00842	26,8	7,44141	7,90039	8,01758	7,60254
33,01120	26,8	7,39258	7,88086	8,00781	7,56836
33,01398	26,8	7,35840	7,86621	7,98828	7,53906
